{city} Klinikum,1
Universitätsklinikum {city},1
{city} Städtisches Krankenhaus,1
{city} Gesundheitszentrum,1
{city} Fachklinik,1
{state} Landeskrankenhaus,1
{city} Kinderklinik,1
{city} Herz- und Gefäßzentrum,1
{city} Reha-Klinik,1
{city} Geriatrisches Zentrum,1
{city} Notfallzentrum,1
{city} Orthopädische Klinik,1
{city} Onkologisches Zentrum,1
{city} Pflege- und Rehazentrum,1
{city} Medizinisches Versorgungszentrum,1
{city} Psychiatrisches Klinikum,1
{city} Frauenklinik,1
{city} Augenklinik,1
{city} Zahnmedizinisches Zentrum,1
{state} Universitätsmedizin,1
{city} Diakonie-Krankenhaus,1
{city} Caritas-Klinik,1
{city} Regionales Gesundheitsnetzwerk,1
